channel_id,alt_category,start_year,views_2017,videos_2017,views_2017_quantile,videos_2017_quantile,views_2018,videos_2018,views_2018_quantile,videos_2018_quantile,views_2019,videos_2019,views_2019_quantile,videos_2019_quantile,monetized_videos,videos,monetized_percentage,avg_no_monetization,median_no_monetization,start_month,monetize_start_abs,monetize_start_rel,videos_with_donation,donation_percentage,videos_with_crypto,crypto_percentage,videos_with_merch_others,merch_others_percentage,videos_with_merch_channel,merch_channel_percentage
UCAgb6xVzZ_Xo6EuE3ne86Nw,Manosphere,2012,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3.0,120,0.025,0.025,0.0,84,84.0,0.0,2.0,0.016666666666666666,0.0,0.0,1.0,0.008333333333333333,0.0,0.0
UCGE8W5_PN-bZ71nrVp9Z3FA,Manosphere,2012,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,16,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCIfnKm98q78j2ZNcfSQhhCQ,Alt-right,2012,0.0,0.0,0,0,11370.0,1.0,0,0,0.0,0.0,0,0,4.0,22,0.18181818181818182,0.18181818181818182,0.0,75,76.0,1.0,0.0,0.0,0.0,0.0,4.0,0.18181818181818182,0.0,0.0
UC2F7RcTXIUEK58X4y9QG44g,None,2013,177128.0,16.0,1,2,113790.0,10.0,1,1,13500.0,4.0,0,0,8.0,98,0.08163265306122448,0.08163265306122448,0.0,94,108.0,14.0,0.0,0.0,0.0,0.0,8.0,0.08163265306122448,0.0,0.0
UCBceihEYR7elOoeWTuDhAzA,Alt-right,2013,59266.0,19.0,1,2,100611.0,17.0,1,1,0.0,0.0,0,0,46.0,69,0.6666666666666666,1.6666666666666667,2.0,86,86.0,0.0,46.0,0.6666666666666666,20.0,0.2898550724637681,1.0,0.014492753623188406,0.0,0.0
UCqLuhTUBcYOcH0f-sieIRtQ,None,2018,0.0,0.0,0,0,2807.0,78.0,0,3,1294.0,69.0,0,3,147.0,147,1.0,5.537414965986395,7.0,146,146.0,0.0,0.0,0.0,0.0,0.0,147.0,1.0,147.0,1.0
UCBsCsmpR2GN2O8q2J5noFMA,Manosphere,2018,0.0,0.0,0,0,14583.0,66.0,0,3,2800.0,39.0,0,3,0.0,105,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCS_BmrGrUfaOlh0fPji5Apg,None,2014,2926957.0,109.0,3,4,1844858.0,119.0,3,4,672181.0,51.0,2,3,230.0,324,0.7098765432098766,4.006172839506172,4.0,99,105.0,6.0,2.0,0.006172839506172839,0.0,0.0,230.0,0.7098765432098766,0.0,0.0
UCCIqP2EUeK46bcFuyf8E6dw,Manosphere,2014,2007002.0,269.0,3,4,3182388.0,345.0,3,4,346513.0,61.0,2,3,936.0,936,1.0,12.020299145299145,8.0,106,106.0,0.0,827.0,0.8835470085470085,77.0,0.08226495726495726,936.0,1.0,0.0,0.0
UCLbNy5LXkRVPo5Wjgz_3c5A,None,2016,54428.0,72.0,1,3,32784.0,69.0,0,3,15424.0,35.0,0,2,5.0,271,0.01845018450184502,0.01845018450184502,0.0,122,130.0,8.0,0.0,0.0,0.0,0.0,5.0,0.01845018450184502,0.0,0.0
UCCLBZkbVMsDy3T-ErLOkVdw,Manosphere,2016,131662.0,65.0,1,3,22548.0,61.0,0,3,5751.0,17.0,0,2,17.0,176,0.09659090909090909,0.13068181818181818,0.0,123,142.0,19.0,17.0,0.09659090909090909,0.0,0.0,0.0,0.0,0.0,0.0
UCqG40r9eGqsHf3ay1jHQY1g,None,2016,202060.0,18.0,1,2,54326.0,3.0,0,0,6019.0,2.0,0,0,0.0,38,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCCo7CvP9sYIWK0B2ihuW2dw,Manosphere,2016,80380.0,16.0,1,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,19,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC4FYxmlzCSe3CrFIIKZKUug,None,2015,3605365.0,249.0,3,4,11435250.0,436.0,4,4,9251227.0,313.0,4,4,0.0,1148,0.0,0.0,0.0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UClr3yuRZJAuanlZfon50kMQ,None,2015,2979236.0,606.0,3,4,15983638.0,808.0,4,4,5806964.0,308.0,4,4,1155.0,1730,0.6676300578034682,2.9317919075144507,4.0,115,143.0,28.0,1155.0,0.6676300578034682,0.0,0.0,291.0,0.16820809248554913,0.0,0.0
UCCsiAKRKcgzA_372WbXNBaw,Alt-lite,2015,1522781.0,268.0,3,4,14240890.0,388.0,4,4,8807653.0,194.0,4,4,633.0,940,0.6734042553191489,16.632978723404257,14.0,109,135.0,26.0,534.0,0.5680851063829787,0.0,0.0,632.0,0.6723404255319149,256.0,0.2723404255319149
UCIgbxKzg2BpGN_AQ6uarXDw,Alt-lite,2015,3196840.0,142.0,3,4,16017713.0,274.0,4,4,21067318.0,161.0,4,4,347.0,718,0.4832869080779944,2.84958217270195,0.0,109,109.0,0.0,342.0,0.4763231197771588,0.0,0.0,61.0,0.08495821727019498,196.0,0.27298050139275765
UCutRlmq490ka5F2zMejTC4Q,None,2015,38434.0,12.0,1,1,84496.0,11.0,1,1,6930.0,10.0,0,1,8.0,49,0.16326530612244897,0.2857142857142857,0.0,120,141.0,21.0,8.0,0.16326530612244897,0.0,0.0,0.0,0.0,0.0,0.0
UC_mZm90PVfYXXuAeyPQX85A,None,2015,65900.0,10.0,1,1,129149.0,15.0,1,1,8345.0,7.0,0,1,1.0,45,0.022222222222222223,0.022222222222222223,0.0,120,138.0,18.0,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,0.0,0.0
UCD-cyDCJUs80NGUCYTCVPDA,Manosphere,2015,53854.0,4.0,1,1,99703.0,15.0,1,1,2235.0,6.0,0,1,1.0,48,0.020833333333333332,0.020833333333333332,0.0,115,160.0,45.0,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,0.0,0.0
UCPcIrG2d96HDzRqCE93K2Eg,Manosphere,2015,91108.0,7.0,1,1,128794.0,18.0,1,1,8711.0,7.0,0,1,19.0,183,0.10382513661202186,0.18579234972677597,0.0,109,109.0,0.0,6.0,0.03278688524590164,0.0,0.0,13.0,0.07103825136612021,0.0,0.0
UCFEnCkL5fIamB_1UHkP5j1Q,None,2018,0.0,0.0,0,0,467693.0,6.0,2,0,750679.0,13.0,2,1,7.0,19,0.3684210526315789,1.6842105263157894,0.0,155,155.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3684210526315789,0.0,0.0
UCDPujMbho9Nq-iB7aTJsMUQ,Alt-lite,2018,0.0,0.0,0,0,582360.0,7.0,2,0,295511.0,6.0,2,1,13.0,13,1.0,2.6153846153846154,3.0,145,145.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UCdCucY47zipXTwa5zkBrL2w,None,2017,752624.0,22.0,2,2,83375.0,12.0,1,1,845.0,1.0,0,0,33.0,35,0.9428571428571428,4.3428571428571425,4.0,134,134.0,0.0,0.0,0.0,0.0,0.0,33.0,0.9428571428571428,0.0,0.0
UCDRhy5G0TGF0nHdMjSH2E6w,Manosphere,2017,584024.0,32.0,2,2,63084.0,8.0,1,1,7629.0,3.0,0,0,7.0,43,0.16279069767441862,0.5116279069767442,0.0,133,133.0,0.0,7.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0
UC82AzURm1EyKkQPJFNr3p-g,None,2016,95349.0,41.0,1,3,8334.0,2.0,0,0,1617.0,2.0,0,0,0.0,75,0.0,0.0,0.0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCDhuG96y6kUT7tcFgHGj1Ug,Alt-lite,2016,104254.0,48.0,1,3,1094.0,2.0,0,0,0.0,0.0,0,0,0.0,77,0.0,0.0,0.0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCwUyN4JxTCggDvOQP4-EFaw,None,2009,0.0,0.0,0,0,0.0,0.0,0,0,106578.0,2.0,1,0,0.0,145,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCDoNFQZqQpd6aL32Ua4JPTQ,Manosphere,2009,0.0,0.0,0,0,51755.0,3.0,0,0,18176.0,2.0,1,0,39.0,305,0.12786885245901639,0.2721311475409836,0.0,40,54.0,14.0,36.0,0.1180327868852459,0.0,0.0,6.0,0.019672131147540985,0.0,0.0
UC64EScFm4CGpKZhiHohXQ_Q,None,2018,0.0,0.0,0,0,5140.0,37.0,0,2,12530.0,38.0,0,3,0.0,75,0.0,0.0,0.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCDp4wd-htp51Ir5aByUN15w,Manosphere,2018,0.0,0.0,0,0,18162.0,25.0,0,2,16203.0,48.0,0,3,1.0,73,0.0136986301369863,0.0136986301369863,0.0,145,156.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0136986301369863,0.0,0.0
UCEAZeUIeJs0IjQiqTCdVSIg,None,2018,0.0,0.0,0,0,488710.0,99.0,2,3,12340142.0,2660.0,4,4,8.0,2759,0.002899601304820587,0.004711852120333454,0.0,155,161.0,6.0,0.0,0.0,0.0,0.0,8.0,0.002899601304820587,0.0,0.0
UCDuIxfEt_VoI1yfARYmfCGA,Alt-lite,2018,0.0,0.0,0,0,493770.0,83.0,2,3,4030470.0,234.0,4,4,315.0,317,0.9936908517350158,5.61198738170347,2.0,145,154.0,9.0,315.0,0.9936908517350158,81.0,0.2555205047318612,44.0,0.138801261829653,0.0,0.0
UC_e3Ux8JX8HvD5dwHDRZEWA,None,2011,1037859.0,23.0,2,2,908985.0,12.0,2,1,0.0,0.0,0,0,0.0,181,0.0,0.0,0.0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCEHhJ6PAp-BEW2im0SAfK4w,Manosphere,2011,460760.0,16.0,2,2,467051.0,9.0,2,1,0.0,0.0,0,0,35.0,51,0.6862745098039216,1.196078431372549,1.0,63,126.0,63.0,0.0,0.0,0.0,0.0,35.0,0.6862745098039216,0.0,0.0
UCJP5o2L4nZZAAM6Vub8E6cw,None,2016,527605.0,248.0,2,4,2197527.0,387.0,3,4,1696394.0,277.0,3,4,59.0,914,0.06455142231947483,0.13347921225382933,0.0,132,136.0,4.0,1.0,0.0010940919037199124,58.0,0.06345733041575492,0.0,0.0,0.0,0.0
UCFSx08Ew0iiWKyAz54Opdhw,Alt-lite,2016,575073.0,312.0,2,4,1811097.0,321.0,3,4,939335.0,109.0,3,4,843.0,896,0.9408482142857143,3.8683035714285716,4.0,124,124.0,0.0,843.0,0.9408482142857143,0.0,0.0,33.0,0.036830357142857144,0.0,0.0
UC7mDcPvEBfQBY3HIigFJSSw,None,2009,15866988.0,327.0,4,4,5672618.0,310.0,4,4,872125.0,62.0,3,3,88.0,915,0.09617486338797815,0.09617486338797815,0.0,40,44.0,4.0,87.0,0.09508196721311475,0.0,0.0,1.0,0.001092896174863388,0.0,0.0
UCFUC7NaTxZanB_FVOJN92eg,Alt-right,2009,11718914.0,256.0,4,4,12562593.0,232.0,4,4,2522266.0,67.0,3,3,437.0,1877,0.2328183271177411,1.1305274374001066,0.0,41,47.0,6.0,304.0,0.16196057538625466,303.0,0.161427810335642,76.0,0.040490143846563666,14.0,0.007458710708577517
UCWuPj2ln_UjMubll2k3kNew,None,2015,138661.0,129.0,1,4,68628.0,163.0,1,4,13363.0,79.0,0,3,0.0,525,0.0,0.0,0.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCFWmmu2MmGW8Obc5pNDDJmw,Alt-right,2015,164962.0,622.0,1,4,78627.0,379.0,1,4,8180.0,75.0,0,3,0.0,1816,0.0,0.0,0.0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCEhsV3h4WIw-fQ5EK5wwu0A,None,2018,0.0,0.0,0,0,2850663.0,510.0,3,4,1376476.0,395.0,3,4,761.0,905,0.8408839779005525,2.85414364640884,3.0,151,151.0,0.0,761.0,0.8408839779005525,0.0,0.0,16.0,0.017679558011049725,0.0,0.0
UCFe3hqzU5BhiKdXlqjc1KtA,Manosphere,2018,0.0,0.0,0,0,3494154.0,136.0,3,4,2338319.5,101.0,3,4,193.0,237,0.8143459915611815,1.5274261603375527,1.0,153,154.0,1.0,193.0,0.8143459915611815,0.0,0.0,0.0,0.0,80.0,0.33755274261603374
UC5rxiCGcNunIi5zI1hMYLMg,None,2014,926304.0,11.0,2,1,64073.0,20.0,1,1,9380.0,2.0,0,0,0.0,38,0.0,0.0,0.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCFhYciYV6oyqrOfoZoyoYCg,Manosphere,2014,344751.0,5.0,2,1,312654.0,21.0,1,1,0.0,0.0,0,0,0.0,92,0.0,0.0,0.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCxx51W39BIlkWBecGRd8EBg,None,2017,154454.0,2.0,1,1,537942.0,7.0,2,0,3844.0,1.0,0,0,0.0,10,0.0,0.0,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCFsAy88-PQxn8NiahfBCwgg,Manosphere,2017,38519.0,1.0,1,1,543673.0,5.0,2,0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCf8WwBfwMUjXKMjQVI4Q9BQ,None,2009,15174.0,12.0,1,1,16693.0,8.0,0,1,6807.0,13.0,0,1,15.0,131,0.11450381679389313,0.5954198473282443,0.0,42,148.0,106.0,0.0,0.0,0.0,0.0,15.0,0.11450381679389313,9.0,0.06870229007633588
UCGERZ-3ZyAJqevZtw9PCatQ,Manosphere,2009,382.0,1.0,1,1,31197.0,19.0,0,1,1697.0,6.0,0,1,0.0,70,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCXVubqnEFBRnbz_L_5vfrIg,None,2017,152564.0,40.0,1,3,1000244.0,144.0,2,4,2924634.0,100.0,3,4,1.0,284,0.0035211267605633804,0.007042253521126761,0.0,142,149.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0035211267605633804,0.0,0.0
UCGJNdaSwFeP3pLd1MhN0dRg,Alt-right,2017,131730.0,86.0,1,3,1192224.0,179.0,2,4,1567532.0,116.0,3,4,304.0,381,0.7979002624671916,1.4566929133858268,2.0,140,140.0,0.0,135.0,0.3543307086614173,0.0,0.0,220.0,0.5774278215223098,0.0,0.0
UC_xSDmTTWKpASsirly5Q0Rw,None,2016,51195.0,9.0,1,1,128672.0,52.0,1,3,0.0,0.0,0,0,6.0,79,0.0759493670886076,0.0759493670886076,0.0,121,121.0,0.0,6.0,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0.0
UCGQHgCgSdUtcWufqzBHDzhA,Alt-lite,2016,16723.0,8.0,1,1,196319.0,51.0,1,3,1451.0,3.0,0,0,58.0,63,0.9206349206349206,2.761904761904762,3.0,132,132.0,0.0,58.0,0.9206349206349206,0.0,0.0,0.0,0.0,58.0,0.9206349206349206
UC8XCZMtpU6mCfiTmUBhKpYA,None,2015,349986.0,47.0,2,3,17063.0,5.0,0,0,1427.0,1.0,0,0,1.0,106,0.009433962264150943,0.009433962264150943,0.0,115,150.0,35.0,0.0,0.0,0.0,0.0,1.0,0.009433962264150943,0.0,0.0
UCGUg8tKiuqCM3ZCAy3XdmKA,Alt-right,2015,438466.0,45.0,2,3,5044.0,5.0,0,0,0.0,0.0,0,0,1.0,98,0.01020408163265306,0.01020408163265306,0.0,116,122.0,6.0,0.0,0.0,0.0,0.0,1.0,0.01020408163265306,0.0,0.0
UCBmELdKuL34d0x3LBX31Pxg,None,2018,0.0,0.0,0,0,871662.0,32.0,2,2,131126.0,25.0,1,2,57.0,57,1.0,5.0,5.0,148,148.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0
UCGcZSPnN83GbcqzIJauoogA,Manosphere,2018,0.0,0.0,0,0,438209.0,33.0,2,2,45553.0,35.0,1,2,16.0,68,0.23529411764705882,0.8529411764705882,0.0,151,153.0,2.0,0.0,0.0,0.0,0.0,16.0,0.23529411764705882,0.0,0.0
UCZ0GUQ2raAfIAL0MWYHMsjA,None,2016,610486.0,6.0,2,1,6031176.0,7.0,4,0,4397.0,2.0,0,0,0.0,17,0.0,0.0,0.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCGlLEGoGE1ZUAMQcUFNa8QQ,Manosphere,2016,431218.0,1.0,2,1,5953833.0,6.0,4,0,0.0,0.0,0,0,0.0,12,0.0,0.0,0.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCIh89OMmpIAfepolNg1IOLw,None,2017,103717.0,111.0,1,4,261585.0,206.0,1,4,138330.0,210.0,1,4,345.0,527,0.6546489563567363,1.5996204933586338,2.0,136,137.0,1.0,327.0,0.6204933586337761,0.0,0.0,1.0,0.0018975332068311196,323.0,0.6129032258064516
UCH4-z1jU6v1QCZE0hqGcS7Q,Manosphere,2017,52187.0,128.0,1,4,63983.0,326.0,1,4,100543.0,109.0,1,4,541.0,563,0.9609236234458259,2.7211367673179394,3.0,140,140.0,0.0,541.0,0.9609236234458259,0.0,0.0,5.0,0.008880994671403197,50.0,0.08880994671403197
UCLzobxZziA_5rStIu9abw2g,None,2012,78714.0,12.0,1,1,119971.0,8.0,1,1,1623.0,1.0,0,0,6.0,116,0.05172413793103448,0.08620689655172414,0.0,83,83.0,0.0,5.0,0.04310344827586207,0.0,0.0,1.0,0.008620689655172414,0.0,0.0
UCHC60upCUfq7EAfw6oDQRDA,Alt-right,2012,60372.0,9.0,1,1,220671.0,21.0,1,1,2114.0,2.0,0,0,298.0,304,0.9802631578947368,1.9407894736842106,2.0,83,83.0,0.0,298.0,0.9802631578947368,0.0,0.0,4.0,0.013157894736842105,0.0,0.0
UCOYodJ0p4JoXnjxZB3NcR5g,None,2018,0.0,0.0,0,0,33080.0,15.0,0,1,867.0,1.0,0,0,0.0,16,0.0,0.0,0.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC252F2VXJ414ne5LMGjDV4A,None,2018,0.0,0.0,0,0,21594.0,9.0,0,1,1367.0,1.0,0,0,0.0,10,0.0,0.0,0.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCHU64hE5gBhdJk4iqGejHIw,Manosphere,2018,0.0,0.0,0,0,3585.0,9.0,0,1,0.0,0.0,0,0,0.0,9,0.0,0.0,0.0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCVk0E-MUK5ukPbDfP2QcFYg,Manosphere,2018,0.0,0.0,0,0,47579.0,18.0,0,1,0.0,0.0,0,0,0.0,18,0.0,0.0,0.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC0GO0Y4_HEwYP_G0wzT0kTw,None,2013,106064.0,19.0,1,2,7080.0,3.0,0,0,9117.0,4.0,0,0,6.0,206,0.02912621359223301,0.043689320388349516,0.0,89,104.0,15.0,0.0,0.0,0.0,0.0,6.0,0.02912621359223301,0.0,0.0
UCHaKL3tBNNUBp39ZIxox0bA,Manosphere,2013,11202.0,18.0,1,2,210.0,1.0,0,0,0.0,0.0,0,0,2.0,26,0.07692307692307693,0.07692307692307693,0.0,94,119.0,25.0,1.0,0.038461538461538464,0.0,0.0,1.0,0.038461538461538464,0.0,0.0
UClnH__FFGckjvxD57hXRmAw,None,2015,691434.0,48.0,2,3,38630.0,6.0,0,0,32601.0,3.0,1,0,69.0,120,0.575,0.575,1.0,120,122.0,2.0,55.0,0.4583333333333333,0.0,0.0,3.0,0.025,11.0,0.09166666666666666
UCHfnqyD8fb_rzkRmZSo0Wng,Manosphere,2015,551436.0,62.0,2,3,7949.0,2.0,0,0,141705.0,2.0,1,0,170.0,173,0.9826589595375722,2.531791907514451,2.0,115,115.0,0.0,0.0,0.0,0.0,0.0,170.0,0.9826589595375722,0.0,0.0
UCNC-sCGAkTHYVvyynkkFKJg,None,2011,0.0,0.0,0,0,1051.0,1.0,0,0,666.0,1.0,0,0,0.0,17,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCI3rQP3WFT_GwNRtnjHHqzw,Alt-right,2011,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.0,75,0.08,0.08,0.0,70,71.0,1.0,0.0,0.0,0.0,0.0,6.0,0.08,0.0,0.0
UCPosqvfrcxdua2QdhlpZ4Jg,None,2017,18062500.0,24.0,4,2,215998.0,24.0,1,2,0.0,0.0,0,0,0.0,48,0.0,0.0,0.0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCIC8GH44FjpllvFu5DzO5xw,Manosphere,2017,4410918.0,17.0,4,2,218662.0,36.0,1,2,1962.0,1.0,0,0,0.0,54,0.0,0.0,0.0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCMJG2DbGiV6VPzDZT2TjbwQ,None,2010,170112.0,6.0,1,1,148769.0,9.0,1,1,2645.0,1.0,0,0,0.0,96,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCIEO_w-8_voXDymte5KYw_A,Manosphere,2010,9979.0,6.0,1,1,87056.0,8.0,1,1,1739.0,2.0,0,0,4.0,101,0.039603960396039604,0.039603960396039604,0.0,58,78.0,20.0,0.0,0.0,0.0,0.0,4.0,0.039603960396039604,0.0,0.0
UC7RCqxIwJ8lIBeSVNCo3kww,None,2015,1029744.0,120.0,2,4,1142652.0,80.0,2,3,299105.0,37.0,2,2,227.0,282,0.8049645390070922,12.560283687943262,13.0,118,118.0,0.0,0.0,0.0,0.0,0.0,227.0,0.8049645390070922,12.0,0.0425531914893617
UCIKAZwaFnH_QX1ddYDQf-lg,Alt-lite,2015,815586.0,105.0,2,4,599261.0,100.0,2,3,153665.0,32.0,2,2,14.0,362,0.03867403314917127,0.1270718232044199,0.0,112,140.0,28.0,14.0,0.03867403314917127,0.0,0.0,0.0,0.0,0.0,0.0
UC42VsoDtra5hMiXZSsD6eGg,None,2016,40620421.0,53.0,4,3,28645049.0,63.0,4,3,19928404.0,66.0,4,3,228.0,228,1.0,2.2719298245614037,2.0,129,129.0,0.0,228.0,1.0,0.0,0.0,99.0,0.4342105263157895,0.0,0.0
UCIZBXVGIJoJMXf8giib0IiQ,Alt-right,2016,33418358.0,51.0,4,3,25516603.0,106.0,4,3,4648934.0,40.0,4,3,197.0,204,0.9656862745098039,2.8676470588235294,3.0,130,131.0,1.0,191.0,0.9362745098039216,138.0,0.6764705882352942,77.0,0.37745098039215685,1.0,0.004901960784313725
UCGSDyEgakBMUlrJlbv0r8rQ,None,2011,49708.0,35.0,1,2,2700.0,6.0,0,0,1939.0,2.0,0,0,12.0,608,0.019736842105263157,0.024671052631578948,0.0,65,88.0,23.0,1.0,0.001644736842105263,0.0,0.0,11.0,0.018092105263157895,0.0,0.0
UCJjOsobrGr72uABRLPDyaJQ,Manosphere,2011,64821.0,16.0,1,2,30802.0,7.0,0,0,0.0,0.0,0,0,0.0,32,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCKENugphvseylf-rFnaczKA,None,2015,81028.0,32.0,1,2,315796.0,36.0,1,2,19518.0,15.0,1,1,20.0,192,0.10416666666666667,0.2916666666666667,0.0,112,123.0,11.0,20.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0
UCKCWzpfMtsofk8bm80WzwmA,Manosphere,2015,72508.0,30.0,1,2,98452.0,27.0,1,2,93723.0,7.0,1,1,0.0,103,0.0,0.0,0.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCJ-rw_XQ09MdpycaEY6EBbg,None,2013,1342654.0,112.0,3,4,11325852.0,417.0,4,4,16645694.0,270.0,4,4,0.0,1944,0.0,0.0,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCKgJEs_v0JB-6jWb8lIy9Xw,Alt-lite,2013,2044940.0,125.0,3,4,15513937.0,650.0,4,4,4422341.0,170.0,4,4,12.0,4122,0.002911208151382824,0.005822416302765648,0.0,94,96.0,2.0,4.0,0.0009704027171276079,0.0,0.0,8.0,0.0019408054342552159,0.0,0.0
UCMfZH-7Zo9W46nyF5e67szA,None,2014,0.0,0.0,0,0,1134.0,5.0,0,0,0.0,0.0,0,0,0.0,43,0.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCt4yIZtfFMKoQAflz4gIA1Q,None,2014,0.0,0.0,0,0,47559.0,1.0,0,0,0.0,0.0,0,0,4.0,10,0.4,0.6,0.0,103,116.0,13.0,4.0,0.4,0.0,0.0,2.0,0.2,0.0,0.0
UCSBLbg1YIzcU67RUAgbDcYg,None,2014,0.0,0.0,0,0,668.0,3.0,0,0,0.0,0.0,0,0,0.0,14,0.0,0.0,0.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCk049HOb50pRgmyZwpVFrFQ,None,2014,0.0,0.0,0,0,830.0,2.0,0,0,0.0,0.0,0,0,0.0,335,0.0,0.0,0.0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCKoYrCh8bOYuqAnkXx9Uakw,Manosphere,2014,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCbVCEJ93942EpPqN2AzEyBg,Manosphere,2014,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,17,0.0,0.0,0.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCsspQFcCZ14d5DPMfVbPuuw,Manosphere,2014,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,17,0.0,0.0,0.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCzzkMOf2bEImOmu8pcXIFHA,Manosphere,2014,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.0,83,0.024096385542168676,0.060240963855421686,0.0,99,106.0,7.0,1.0,0.012048192771084338,0.0,0.0,1.0,0.012048192771084338,0.0,0.0
UC9AWbn97JB3rXPiouPepIlA,None,2017,119777.0,4.0,1,1,4929111.0,201.0,3,4,1153107.0,52.0,3,3,3.0,257,0.011673151750972763,0.011673151750972763,0.0,144,145.0,1.0,0.0,0.0,0.0,0.0,3.0,0.011673151750972763,0.0,0.0
UCKzrGgxorDwLcVKeaB7euvw,Alt-lite,2017,7989.0,3.0,1,1,2428878.0,123.0,3,4,923537.0,61.0,3,3,173.0,187,0.9251336898395722,3.786096256684492,4.0,140,140.0,0.0,173.0,0.9251336898395722,0.0,0.0,11.0,0.058823529411764705,0.0,0.0
